DirectoryName (1)	Name	BaseName	CleanName	Has_Numbers				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	N._S.jpg	N._S		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	nd,_.jpg	nd,_		0				,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	nd..jpg	nd.		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	nd.jpg	nd		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ng $1.jpg	ng $1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ng (2).jpg	ng (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ng (3).jpg	ng (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ng.jpg	ng		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ng_$1.jpg	ng_$1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ng_.jpg	ng_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	niel (2).jpg	niel (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	niel.jpg	niel		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Noble.jpg	Noble		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Note.jpg	Note		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	No_309.jpg	No_309		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ns_N.jpg	ns_N		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	n_$ (2).jpg	n_$ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	n_$.jpg	n_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	n_la.jpg	n_la		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	n_ti (2).jpg	n_ti (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	n_ti.jpg	n_ti		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	oble.jpg	oble		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	od_p (2).jpg	od_p (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	od_p.jpg	od_p		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	of_.jpg	of_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	of_jo.jpg	of_jo		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	of_N..jpg	of_N.		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	of_N.jpg	of_N		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	of_tem.jpg	of_tem		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ohnso.jpg	ohnso		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	om.jpg	om		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on (2).jpg	on (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on (3).jpg	on (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on.jpg	on		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on_ (2).jpg	on_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on_.jpg	on_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on_h.jpg	on_h		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on_L.jpg	on_L		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	on_t.jpg	on_t		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ood_ (2).jpg	ood_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ood_.jpg	ood_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ork_@.jpg	ork_@		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	or_r.jpg	or_r		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ote_$.jpg	ote_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	oung_.jpg	oung_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Peter.jpg	Peter		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ph_.jpg	ph_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ple.jpg	ple		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ple_ (2).jpg	ple_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ple_ (3).jpg	ple_ (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ple_.jpg	ple_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Po.jpg	Po		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Por (2).jpg	Por (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Por.jpg	Por		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Pork (2).jpg	Pork (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Pork.jpg	Pork		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	pril.jpg	pril		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	pril_2 (2).jpg	pril_2 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	pril_2.jpg	pril_2		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	pr_.jpg	pr_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	pr_r.jpg	pr_r		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	pt_.jpg	pt_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	pt_o.jpg	pt_o		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	rch_.jpg	rch_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Re (2).jpg	Re (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Re.jpg	Re		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	real.jpg	real		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Rec (2).jpg	Rec (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Rec (3).jpg	Rec (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Rec (4).jpg	Rec (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Rec.jpg	Rec		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	rece (2).jpg	rece (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Rece.jpg	Rece		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	recei (2).jpg	recei (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Recei (3).jpg	Recei (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Recei (4).jpg	Recei (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Recei.jpg	Recei		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	righa (2).jpg	righa (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	righa.jpg	righa		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ril_.jpg	ril_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	rk,_ (2).jpg	rk,_ (2)		1				,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	rk,_.jpg	rk,_		0				,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	r_$_.jpg	r_$_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	r_re.jpg	r_re		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	r_rec.jpg	r_rec		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	seph_.jpg	seph_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	sheb.jpg	sheb		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Smit.jpg	Smit		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	so_1s.jpg	so_1s		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	st_9.jpg	st_9		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	s_No.jpg	s_No		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	s_pr_.jpg	s_pr_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	s_tith (2).jpg	s_tith (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	s_tith.jpg	s_tith		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Te (2).jpg	Te (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Te.jpg	Te		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tee.jpg	tee		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tee_.jpg	tee_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Tem (2).jpg	Tem (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Tem.jpg	Tem		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Temp.jpg	Temp		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ter_F.jpg	ter_F		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	te_$.jpg	te_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	thin.jpg	thin		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	thing (2).jpg	thing (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	thing (3).jpg	thing (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	thing (4).jpg	thing (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	thing..jpg	thing.		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	thing.jpg	thing		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	thshe.jpg	thshe		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	th_.jpg	th_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	th_10.jpg	th_10		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	th_1_.jpg	th_1_		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tithi (2).jpg	tithi (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tithi.jpg	tithi		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tithin (2).jpg	tithin (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tithin (3).jpg	tithin (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tithin.jpg	tithin		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	tons_.jpg	tons_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ttee.jpg	ttee		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ttee_.jpg	ttee_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	t_9.jpg	t_9		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	t_of_ (2).jpg	t_of_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	t_of_.jpg	t_of_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ugus.jpg	ugus		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ull.jpg	ull		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ullm.jpg	ullm		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ust.jpg	ust		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	ved.jpg	ved		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	veive.jpg	veive		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Wor.jpg	Wor		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Work.jpg	Work		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Youn (2).jpg	Youn (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	Youn.jpg	Youn		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	yton.jpg	yton		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	[ (2).jpg	[ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	[ (3).jpg	[ (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	[ (4).jpg	[ (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	[ (5).jpg	[ (5)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	[.jpg	[		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_$.jpg	_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_$100.jpg	_$100		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_$12..jpg	_$12.		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_$12.jpg	_$12		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_$2.jpg	_$2		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_$_10.jpg	_$_10		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_1 (2).jpg	_1 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_1.jpg	_1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_10.jpg	_10		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_12.jpg	_12		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_15.jpg	_15		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_150.jpg	_150		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_1_L.jpg	_1_L		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_1_sha.jpg	_1_sha		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_309.jpg	_309		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_A.jpg	_A		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Alm.jpg	_Alm		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Also_.jpg	_Also_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_as_.jpg	_as_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_as_p.jpg	_as_p		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Au.jpg	_Au		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Aug.jpg	_Aug		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Ba.jpg	_Ba		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Be (2).jpg	_Be (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Be.jpg	_Be		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Br.jpg	_Br		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Co.jpg	_Co		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Com (2).jpg	_Com (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Com.jpg	_Com		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Da (2).jpg	_Da (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Da.jpg	_Da		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_for $.jpg	_for $		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_for.jpg	_for		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Fu (2).jpg	_Fu (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Fu.jpg	_Fu		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Ha (2).jpg	_Ha (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_ha.jpg	_ha		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_hi.jpg	_hi		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_his (2).jpg	_his (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_his (3).jpg	_his (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_his.jpg	_his		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_his_ (2).jpg	_his_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_his_.jpg	_his_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Isr.jpg	_Isr		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Ja (2).jpg	_Ja (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Ja.jpg	_Ja		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_jose.jpg	_jose		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_la.jpg	_la		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_lan (2).jpg	_lan (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_lan.jpg	_lan		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_le (2).jpg	_le (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Le.jpg	_Le		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_lela.jpg	_lela		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_M.jpg	_M		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Ma.jpg	_Ma		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Mo (2).jpg	_Mo (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Mo.jpg	_Mo		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_N.H.jpg	_N.H		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_N._c.jpg	_N._c		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Na.jpg	_Na		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Nob.jpg	_Nob		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of.jpg	_of		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_ (2).jpg	_of_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_ (3).jpg	_of_ (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_ (4).jpg	_of_ (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_ (5).jpg	_of_ (5)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_ (6).jpg	_of_ (6)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_ (7).jpg	_of_ (7)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_.jpg	_of_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_D.jpg	_of_D		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_of_t.jpg	_of_t		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Pet.jpg	_Pet		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_pr_ (2).jpg	_pr_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_pr_.jpg	_pr_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Re.jpg	_Re		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_rece.jpg	_rece		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_shar.jpg	_shar		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_tith (2).jpg	_tith (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_tith (3).jpg	_tith (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_tith (4).jpg	_tith (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_tith.jpg	_tith		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_Y.jpg	_Y		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_You (2).jpg	_You (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104	_You.jpg	_You		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$.jpg	$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$100..jpg	$100.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$12.00 (2).jpg	$12.00 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$12.00.jpg	$12.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$14. (2).jpg	$14. (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$14..jpg	$14.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$2.jpg	$2 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$21. (2).jpg	$21. (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$21..jpg	$21.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$300..jpg	$300.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$4.jpg	$4 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$45..jpg	$45.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$50. rec(2).jpg	$50. rec(2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$50..jpg	$50.00 		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	$_100.jpg	$_100		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	,_as_.jpg	,_as_		0				,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	.00_o.jpg	.00_o		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	.A_No.jpg	.A_No		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	._o.jpg	._o		0				,,,,,
