"DirectoryName","Name","BaseName"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","n_ti.jpg","n_ti"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","oble.jpg","oble"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","od_p (2).jpg","od_p (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","od_p.jpg","od_p"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","of_.jpg","of_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","of_jo.jpg","of_jo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","of_N..jpg","of_N."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","of_N.jpg","of_N"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","of_tem.jpg","of_tem"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ohnso.jpg","ohnso"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","om.jpg","om"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on (2).jpg","on (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on (3).jpg","on (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on.jpg","on"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on_ (2).jpg","on_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on_.jpg","on_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on_h.jpg","on_h"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on_L.jpg","on_L"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","on_t.jpg","on_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ood_ (2).jpg","ood_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ood_.jpg","ood_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ork_@.jpg","ork_@"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","or_r.jpg","or_r"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ote_$.jpg","ote_$"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","oung_.jpg","oung_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Peter.jpg","Peter"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ph_.jpg","ph_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ple.jpg","ple"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ple_ (2).jpg","ple_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ple_ (3).jpg","ple_ (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ple_.jpg","ple_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Po.jpg","Po"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Por (2).jpg","Por (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Por.jpg","Por"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Pork (2).jpg","Pork (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Pork.jpg","Pork"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","pril.jpg","pril"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","pril_2 (2).jpg","pril_2 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","pril_2.jpg","pril_2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","pr_.jpg","pr_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","pr_r.jpg","pr_r"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","pt_.jpg","pt_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","pt_o.jpg","pt_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","rch_.jpg","rch_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Re (2).jpg","Re (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Re.jpg","Re"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","real.jpg","real"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Rec (2).jpg","Rec (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Rec (3).jpg","Rec (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Rec (4).jpg","Rec (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Rec.jpg","Rec"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","rece (2).jpg","rece (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Rece.jpg","Rece"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","recei (2).jpg","recei (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Recei (3).jpg","Recei (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Recei (4).jpg","Recei (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Recei.jpg","Recei"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","righa (2).jpg","righa (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","righa.jpg","righa"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ril_.jpg","ril_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","rk,_ (2).jpg","rk,_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","rk,_.jpg","rk,_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","r_$_.jpg","r_$_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","r_re.jpg","r_re"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","r_rec.jpg","r_rec"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","seph_.jpg","seph_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","sheb.jpg","sheb"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Smit.jpg","Smit"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","so_1s.jpg","so_1s"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","st_9.jpg","st_9"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","s_No.jpg","s_No"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","s_pr_.jpg","s_pr_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","s_tith (2).jpg","s_tith (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","s_tith.jpg","s_tith"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Te (2).jpg","Te (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Te.jpg","Te"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tee.jpg","tee"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tee_.jpg","tee_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Tem (2).jpg","Tem (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Tem.jpg","Tem"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Temp.jpg","Temp"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ter_F.jpg","ter_F"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","te_$.jpg","te_$"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","thin.jpg","thin"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","thing (2).jpg","thing (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","thing (3).jpg","thing (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","thing (4).jpg","thing (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","thing..jpg","thing."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","thing.jpg","thing"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","thshe.jpg","thshe"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","th_.jpg","th_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","th_10.jpg","th_10"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","th_1_.jpg","th_1_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tithi (2).jpg","tithi (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tithi.jpg","tithi"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tithin (2).jpg","tithin (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tithin (3).jpg","tithin (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tithin.jpg","tithin"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","tons_.jpg","tons_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ttee.jpg","ttee"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ttee_.jpg","ttee_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","t_9.jpg","t_9"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","t_of_ (2).jpg","t_of_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","t_of_.jpg","t_of_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ugus.jpg","ugus"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ull.jpg","ull"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ullm.jpg","ullm"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ust.jpg","ust"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","ved.jpg","ved"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","veive.jpg","veive"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Wor.jpg","Wor"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Work.jpg","Work"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Youn (2).jpg","Youn (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","Youn.jpg","Youn"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","yton.jpg","yton"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","[ (2).jpg","[ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","[ (3).jpg","[ (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","[ (4).jpg","[ (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","[ (5).jpg","[ (5)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","[.jpg","["
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_$.jpg","_$"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_$100.jpg","_$100"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_$12..jpg","_$12."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_$12.jpg","_$12"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_$2.jpg","_$2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_$_10.jpg","_$_10"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_1 (2).jpg","_1 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_1.jpg","_1"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_10.jpg","_10"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_12.jpg","_12"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_15.jpg","_15"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_150.jpg","_150"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_1_L.jpg","_1_L"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_1_sha.jpg","_1_sha"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_309.jpg","_309"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_A.jpg","_A"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Alm.jpg","_Alm"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Also_.jpg","_Also_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_as_.jpg","_as_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_as_p.jpg","_as_p"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Au.jpg","_Au"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Aug.jpg","_Aug"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Ba.jpg","_Ba"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Be (2).jpg","_Be (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Be.jpg","_Be"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Br.jpg","_Br"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Co.jpg","_Co"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Com (2).jpg","_Com (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Com.jpg","_Com"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Da (2).jpg","_Da (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Da.jpg","_Da"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_for $.jpg","_for $"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_for.jpg","_for"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Fu (2).jpg","_Fu (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Fu.jpg","_Fu"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Ha (2).jpg","_Ha (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_ha.jpg","_ha"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_hi.jpg","_hi"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_his (2).jpg","_his (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_his (3).jpg","_his (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_his.jpg","_his"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_his_ (2).jpg","_his_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_his_.jpg","_his_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Isr.jpg","_Isr"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Ja (2).jpg","_Ja (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Ja.jpg","_Ja"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_jose.jpg","_jose"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_la.jpg","_la"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_lan (2).jpg","_lan (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_lan.jpg","_lan"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_le (2).jpg","_le (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Le.jpg","_Le"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_lela.jpg","_lela"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_M.jpg","_M"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Ma.jpg","_Ma"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Mo (2).jpg","_Mo (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Mo.jpg","_Mo"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_N.H.jpg","_N.H"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_N._c.jpg","_N._c"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Na.jpg","_Na"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Nob.jpg","_Nob"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of.jpg","_of"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_ (2).jpg","_of_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_ (3).jpg","_of_ (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_ (4).jpg","_of_ (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_ (5).jpg","_of_ (5)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_ (6).jpg","_of_ (6)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_ (7).jpg","_of_ (7)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_.jpg","_of_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_D.jpg","_of_D"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_of_t.jpg","_of_t"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Pet.jpg","_Pet"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_pr_ (2).jpg","_pr_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_pr_.jpg","_pr_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Re.jpg","_Re"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_rece.jpg","_rece"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_shar.jpg","_shar"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_tith (2).jpg","_tith (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_tith (3).jpg","_tith (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_tith (4).jpg","_tith (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_tith.jpg","_tith"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_Y.jpg","_Y"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_You (2).jpg","_You (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104","_You.jpg","_You"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$.jpg","$"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$100..jpg","$100."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$12.00 (2).jpg","$12.00 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$12.00.jpg","$12.00"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$14. (2).jpg","$14. (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$14..jpg","$14."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$2.jpg","$2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$21. (2).jpg","$21. (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$21..jpg","$21."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$300..jpg","$300."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$4.jpg","$4"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$45..jpg","$45."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$50. rec(2).jpg","$50. rec(2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$50..jpg","$50."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","$_100.jpg","$_100"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated",",_as_.jpg",",_as_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated",".00_o.jpg",".00_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated",".A_No.jpg",".A_No"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","._o.jpg","._o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","._Sm.jpg","._Sm"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","0. (2).jpg","0. (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","0..jpg","0."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","0.jpg","0"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","0._.jpg","0._"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","00..jpg","00."
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","00.jpg","00"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","09.jpg","09"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","0_.jpg","0_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","0_on.jpg","0_on"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","1.59.jpg","1.59"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","100.jpg","100"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","100._.jpg","100._"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","10H.jpg","10H"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","12 (2).jpg","12 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","12 (3).jpg","12 (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","12 (4).jpg","12 (4)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","12.jpg","12"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","14.jpg","14"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","14_ (2).jpg","14_ (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","14_.jpg","14_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","1_La.jpg","1_La"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","1_M.jpg","1_M"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2 (2).jpg","2 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2 (3).jpg","2 (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2.00.jpg","2.00"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2.00_.jpg","2.00_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2.jpg","2"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","21.5 (2).jpg","21.5 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","21.5.jpg","21.5"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2H.jpg","2H"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2nd.jpg","2nd"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","2nd_.jpg","2nd_"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","3.jpg","3"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","30.jpg","30"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","31 (2).jpg","31 (2)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","31 (3).jpg","31 (3)"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","31.jpg","31"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","42.jpg","42"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","4_o.jpg","4_o"
"C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated","50_.jpg","50_"
